Updated at,Company,Crunchbase Url,Last Valuation (Billion $),Date Joined,Year Joined,City,Country,Industry,Investors,Company Website
"3/9/2023, 1:52:09 AM",Mobile Premier League,https://www.cbinsights.com/company/mobile-premier-league,2.45,9/15/2021,2021,Bengaluru,India,Internet software & services,"[""Sequoia Capital India"",""RTP Global"",""Go-Ventures""]",
"3/9/2023, 1:52:09 AM",Uala,https://www.cbinsights.com/company/uala,2.45,8/13/2021,2021,Buenos Aires,Argentina,Fintech,"[""Soros Fund Management"",""Ribbit Capital"",""Monashees+""]",
"3/9/2023, 1:52:09 AM",Hibob,https://www.cbinsights.com/company/hibob,2.45,10/12/2021,2021,Tel Aviv,Israel,Internet software & services,"[""Bessemer Venture Partners"",""Eight Roads Ventures"",""Battery Ventures""]",
"3/9/2023, 1:52:09 AM",DriveNets,https://www.cbinsights.com/company/drivenets,2.5,1/27/2021,2021,Ra'anana,Israel,Internet software & services,"[""Bessemer Venture Partners"",""Pitango Venture Capital"",""D1 Capital Partners""]",
"3/9/2023, 1:52:09 AM",Fetch Rewards,https://www.cbinsights.com/company/fetch-rewards-llc,2.5,3/31/2021,2021,Madison,United States,E-commerce & direct-to-consumer,"[""Greycroft"",""Loeb.NYC"",""DST Global""]",
"3/9/2023, 1:52:08 AM",Zetwerk,https://www.cbinsights.com/company/zetwerk,2.68,8/20/2021,2021,Bengaluru,India,Internet software & services,"[""Sequoia Capital India"",""Kae Capital"",""Accel""]",
"3/9/2023, 1:52:07 AM",Sysdig,https://www.cbinsights.com/company/draios,2.5,4/28/2021,2021,San Francisco,United States,Cybersecurity,"[""Accel"",""Bain Capital Ventures"",""Insight Partners""]",
"3/9/2023, 1:52:07 AM",Vercel,https://www.cbinsights.com/company/zeit,2.5,6/23/2021,2021,San Francisco,United States,Internet software & services,"[""CRV"",""Accel"",""Google Ventures""]",
"3/9/2023, 1:52:07 AM",Aura,https://www.cbinsights.com/company/isubscribed,2.5,6/9/2021,2021,Burlington,United States,Cybersecurity,"[""Warburg Pincus"",""General Catalyst""]",
"3/9/2023, 1:52:07 AM",Varo Bank,https://www.cbinsights.com/company/varo-money,2.5,9/9/2021,2021,San Francisco,United States,Fintech,"[""Warburg Pincus"",""The Rise Fund"",""HarbourVest Partners""]",
"3/9/2023, 1:52:07 AM",Infra.Market,https://www.cbinsights.com/company/inframarket,2.5,2/25/2021,2021,Thane,India,E-commerce & direct-to-consumer,"[""Accel"",""Tiger Global Management"",""Nexus Venture Partners""]",
"3/9/2023, 1:52:07 AM",Side,https://www.cbinsights.com/company/side,2.5,3/22/2021,2021,San Francisco,United States,Internet software & services,"[""Coatue Managemeny"",""Trinity Ventures"",""Matrix Partners""]",
"3/9/2023, 1:52:06 AM",Cribl,https://www.cbinsights.com/company/cribl,2.5,8/25/2021,2021,San Francisco,United States,Data management & analytics,"[""Institutional Venture Partners"",""CRV"",""Sequoia Capital""]",
"3/9/2023, 1:52:06 AM",Unico,https://www.cbinsights.com/company/acesso-digital,2.6,8/3/2021,2021,Sao Paulo,Brazil,Artificial intelligence,"[""Big Bets"",""General Atlantic"",""SOFTBANK Latin America Ventures""]",
"3/9/2023, 1:52:06 AM",JumpCloud,https://www.cbinsights.com/company/jumpcloud,2.62,9/13/2021,2021,Louisville,United States,Data management & analytics,"[""Foundry Group"",""General Atlantic"",""BlackRock""]",
"3/9/2023, 1:52:05 AM",Axonius,https://www.cbinsights.com/company/axonius,2.6,3/1/2021,2021,New York,United States,Cybersecurity,"[""Vertex Ventures Israel"",""Bessemer Venture Partners"",""Emerge""]",
"3/9/2023, 1:52:05 AM",Moglix,https://www.cbinsights.com/company/moglix,2.6,5/17/2021,2021,,Singapore,E-commerce & direct-to-consumer,"[""Jungle Ventures"",""Accel"",""Venture Highway""]",
"3/9/2023, 1:52:05 AM",Plume,https://www.cbinsights.com/company/accelera-mobile-broadband,2.6,2/23/2021,2021,Palo Alto,United States,Internet software & services,"[""Insight Partners"",""Jackson Square Ventures"",""Liberty Gloval Ventures""]",
"3/9/2023, 1:52:05 AM",Sourcegraph,https://www.cbinsights.com/company/sourcegraph,2.62,7/13/2021,2021,San Francisco,United States,Internet software & services,"[""Redpoint Ventures"",""Goldcrest Capital"",""Insight Partners""]",
"3/9/2023, 1:52:05 AM",ManoMano,https://www.cbinsights.com/company/manomano,2.6,7/5/2021,2021,Paris,France,E-commerce & direct-to-consumer,"[""General Atlantic"",""Piton Capital"",""Partech Partners""]",
"3/9/2023, 1:52:04 AM",Starling Bank,https://www.cbinsights.com/company/starling-bank,2.69,3/8/2021,2021,London,United Kingdom,Fintech,"[""JTC Group"",""Qatar Investment Authority"",""Fidelity Investment""]",
"3/9/2023, 1:52:04 AM",Thought Machine,https://www.cbinsights.com/company/thought-machine,2.7,11/29/2021,2021,London,United Kingdom,Fintech,"[""British Patient Capital"",""SEB Venture Capital"",""IQ Capital""]",
"3/9/2023, 1:52:04 AM",Nextiva,https://www.cbinsights.com/company/nextiva,2.7,9/14/2021,2021,Scottsdale,United States,Internet software & services,"[""Goldman Sachs Asset Management""]",
"3/9/2023, 1:52:03 AM",Transmit Security,https://www.cbinsights.com/company/transmit-security,2.74,6/22/2021,2021,Tel Aviv,Israel,Cybersecurity,"[""General Atlantic"",""Insight Partners"",""Vintage Investment Partners""]",
"3/9/2023, 1:52:03 AM",Dream Games,https://www.cbinsights.com/company/dream-games,2.75,6/30/2021,2021,Istanbul,Turkey,Mobile & telecommunications,"[""Makers Fund"",""Index Ventures"",""Inova Ventures Participacees""]",
"3/9/2023, 1:52:03 AM",MasterClass,https://www.cbinsights.com/company/yanka-industries,2.75,5/13/2021,2021,San Francisco,United States,Edtech,"[""Institutional Venture Partners"",""New Enterprise Associates"",""Javelin Venture Partners""]",
"3/9/2023, 1:52:02 AM",Alan,https://www.cbinsights.com/company/alan,2.85,4/19/2021,2021,Paris,France,Fintech,"[""Index Ventures"",""Temasek"",""Portag3 Ventures""]",
"3/9/2023, 1:52:02 AM",DriveWealth,https://www.cbinsights.com/company/mysolomeo-holdings,2.85,8/20/2021,2021,Chatham,United States,Fintech,"[""Point72 Ventures"",""Route 66 Ventures"",""Accel""]",
"3/9/2023, 1:52:02 AM",BharatPe,https://www.cbinsights.com/company/bharatpe,2.85,7/30/2021,2021,New Delhi,India,Fintech,"[""Insight Partners"",""Sequoia Capital India"",""BEENEXT""]",
"3/9/2023, 1:52:01 AM",Sentry,https://www.cbinsights.com/company/sentry,3,2/18/2021,2021,San Francisco,United States,Other,"[""New Enterprise Associates"",""Accel"",""Bond""]",
"3/9/2023, 1:52:01 AM",Remote,https://www.cbinsights.com/company/remote,3,7/13/2021,2021,San Francisco,United States,Fintech,"[""Index Ventures"",""Sequoia Capital"",""General Catalyst""]",
"3/9/2023, 1:52:01 AM",Amber Group,https://www.cbinsights.com/company/amber-group,3,6/21/2021,2021,,Hong Kong,Fintech,"[""Tiger Global Management"",""Tiger Brokers"",""DCM Ventures""]",
"3/9/2023, 1:52:01 AM",Flutterwave,https://www.cbinsights.com/company/flutterwave,3,3/9/2021,2021,San Francisco,United States,Fintech,"[""Green Visor Capital"",""CRE Venture Capital"",""Greycroft""]",
"3/9/2023, 1:52:01 AM",Lattice,https://www.cbinsights.com/company/lattice,3,3/23/2021,2021,San Francisco,United States,Internet software & services,"[""Khosla Ventures"",""Thrive Capital"",""Y Combinator""]",
"3/9/2023, 1:52:00 AM",Anchorage Digital,https://www.cbinsights.com/company/anchorage,3,12/15/2021,2021,San Francisco,United States,Fintech,"[""Andreessen Horowitz"",""Blockchain Capital"",""Lux Capital""]",
"3/9/2023, 1:52:00 AM",Groww,https://www.cbinsights.com/company/groww,3,4/7/2021,2021,Bengaluru,India,Fintech,"[""Tiger Global Management"",""Sequoia Capital India"",""Ribbit Capital""]",
"3/9/2023, 1:52:00 AM",TradingView,https://www.cbinsights.com/company/tradingview,3,10/14/2021,2021,Westerville,United States,Fintech,"[""Tiger Global Management"",""Insight Partners"",""Jump Capital""]",
"3/9/2023, 1:52:00 AM",Outschool,https://www.cbinsights.com/company/outschool,3,4/14/2021,2021,San Francisco,United States,Edtech,"[""Uniion Square Ventures"",""Tiger Global Management"",""Lightspeed Venture Capital""]",
"3/9/2023, 1:51:59 AM",Sky Mavis,https://www.cbinsights.com/company/axie-infinity,3,10/4/2021,2021,Ho Chi Minh City,Vietnam,Internet software & services,"[""Fabric Ventures"",""500 Global"",""Standard Crypto""]",
"3/9/2023, 1:51:59 AM",LaunchDarkly,https://www.cbinsights.com/company/launchdarkly,3,8/10/2021,2021,Oakland,United States,Internet software & services,"[""Uncork Capital"",""Threshold Ventures"",""Bloomberg Beta""]",
"3/9/2023, 1:51:59 AM",Contentful,https://www.cbinsights.com/company/contentful,3,7/28/2021,2021,Berlin,Germany,Internet software & services,"[""Balderton Capital"",""General Catalyst"",""Tiger Global Management""]",
"3/9/2023, 1:51:59 AM",Carbon Health,https://www.cbinsights.com/company/carbon-health,3,7/21/2021,2021,San Francisco,United States,Health,"[""Brookfield Asset Management"",""Blackstone"",""Data Collective""]",
"3/9/2023, 1:51:59 AM",Lucid Software,https://www.cbinsights.com/company/lucid-software,3,6/29/2021,2021,South Jordan,United States,Internet software & services,"[""Spectrum Equity"",""ICONIQ Capital"",""Grayhawk Capital""]",
"3/9/2023, 1:51:58 AM",ActiveCampaign,https://www.cbinsights.com/company/activecampaign,3,4/21/2021,2021,Chicago,United States,Internet software & services,"[""Silversmith Capital Partners"",""Susquehanna Growth Equity"",""Tiger Global Management""]",
"3/9/2023, 1:51:58 AM",BlockFi,https://www.cbinsights.com/company/blockfi,3,3/11/2021,2021,Jersey City,United States,Fintech,"[""ConsenSys Ventures"",""Valar Ventures"",""PUC""]",
"3/9/2023, 1:51:58 AM",Calendly,https://www.cbinsights.com/company/calendly,3,1/26/2021,2021,Atlanta,United States,Internet software & services,"[""ICONIQ Capital"",""OpenView Venture Partners""]",
"3/9/2023, 1:51:57 AM",Nuvemshop,https://www.cbinsights.com/company/tienda-nube-nuvem-shop,3.1,8/17/2021,2021,Sao Paulo,Brazil,E-commerce & direct-to-consumer,"[""Kaszek Ventures"",""Qualcomm Ventures"",""Accel""]",
"3/9/2023, 1:51:56 AM",PsiQuantum,https://www.cbinsights.com/company/psiq,3.15,7/27/2021,2021,Palo Alto,United States,Hardware,"[""Playground Global"",""M12"",""BlackRock""]",
"3/9/2023, 1:51:56 AM",Retool,https://www.cbinsights.com/company/cfgi,3.2,12/22/2021,2021,San Francisco,United States,Internet software & services,"[""Sequoia Capital""]",
"3/9/2023, 1:51:56 AM",Skims,https://www.cbinsights.com/company/skims,3.2,4/9/2021,2021,Los Angeles,United States,E-commerce & direct-to-consumer,"[""Thrive Capital"",""Alliance Consumer Growth"",""Imaginary Ventures""]",
"3/9/2023, 1:51:55 AM",Innovaccer,https://www.cbinsights.com/company/innovaccer,3.2,2/19/2021,2021,San Francisco,United States,Health,"[""M12"",""WestBridge Capital"",""Lightspeed Venture Partners""]",
"3/9/2023, 1:51:55 AM",Blockstream,https://www.cbinsights.com/company/blockstream-corp,3.2,8/24/2021,2021,Vancouver,Canada,Fintech,"[""AME Cloud Ventures"",""Future Perfect Ventures"",""Blockchain Capital""]",
"3/9/2023, 1:51:55 AM",Eruditus Executive Education,https://www.cbinsights.com/company/eruditus-executive-education,3.2,8/12/2021,2021,Mumbai,India,Edtech,"[""Sequoia Capital India"",""Softbank"",""Bertelsmann India Investments""]",
"3/9/2023, 1:51:55 AM",Cedar,https://www.cbinsights.com/company/cedar,3.2,3/9/2021,2021,New York,United States,Fintech,"[""Thrive Capital"",""Founders Fund"",""Cocnord Health Partners""]",
"3/9/2023, 1:51:55 AM",Aiven,https://www.cbinsights.com/company/aiven,3.21,10/18/2021,2021,Helsinki,Finland,Internet software & services,"[""Institutional Venture Partners"",""Atomico"",""Earlybird Venture Capital""]",
"3/9/2023, 1:51:54 AM",BlockDaemon,https://www.cbinsights.com/company/blockdaemon,3.25,9/21/2021,2021,Los Angeles,United States,Fintech,"[""BOLDstart Ventures"",""Lerer Hippeau"",""Kenetic Capital""]",
"3/9/2023, 1:51:54 AM",Kurly,https://www.cbinsights.com/company/market-kurly,3.3,7/9/2021,2021,Seoul,South Korea,"Supply chain, logistics, & delivery","[""Sequoia Capital China"",""DST Global"",""DST Global""]",
"3/9/2023, 1:51:54 AM",Starburst,https://www.cbinsights.com/company/starburst,3.35,1/6/2021,2021,Boston,United States,Data management & analytics,"[""Index Ventures"",""Coatue Management"",""Andreessen Horowitz""]",
"3/9/2023, 1:51:53 AM",OwnBackup,https://www.cbinsights.com/company/ownbackup,3.35,1/28/2021,2021,Englewood Cliffs,United States,Data management & analytics,"[""Insight Partners"",""Salesforce Ventures"",""Vertex Ventures""]",
"3/9/2023, 1:51:53 AM",Upstox,https://www.cbinsights.com/company/rksv,3.4,11/29/2021,2021,Mumbai,India,Fintech,"[""Tiger Global Management"",""Kalaari Capital""]",
"3/9/2023, 1:51:53 AM",MoonPay,https://www.cbinsights.com/company/moonpay,3.4,11/22/2021,2021,Miami,United States,Fintech,"[""New Enterprise Associates"",""Coatue Management"",""Tiger Global Management""]",
"3/9/2023, 1:51:53 AM",Odoo,https://www.cbinsights.com/company/openerp,3.43,7/29/2021,2021,Louvain-la-Neuve,Belgium,Internet software & services,"[""Summit Partners"",""Noshaq"",""Sofinnova Partners""]",
"3/9/2023, 1:51:52 AM",Helion Energy,https://www.cbinsights.com/company/helion-energy,3.5,11/5/2021,2021,Redmond,United States,Other,"[""Mithril Capital Management"",""Y Combinator"",""Capricorn Investment Group""]",
"3/9/2023, 1:51:52 AM",Flock Safety,https://www.cbinsights.com/company/flock2,3.5,7/13/2021,2021,Atlanta,United States,Hardware,"[""Matrix Partners"",""Initialized Capital"",""Tiger Global Management""]",
"3/9/2023, 1:51:52 AM",ChargeBee Technologies,https://www.cbinsights.com/company/chargebee,3.5,4/20/2021,2021,San Francisco,United States,Fintech,"[""Insight Partners"",""Tiger Global Management"",""Accel""]",
"3/9/2023, 1:51:52 AM",Handshake,https://www.cbinsights.com/company/handshake,3.5,5/12/2021,2021,San Francisco,United States,Internet software & services,"[""Kleiner Perkins Caufield & Byers"",""Lightspeed Venture Partners"",""True Ventures""]",
"3/9/2023, 1:51:52 AM",Highspot,https://www.cbinsights.com/company/highspot,3.5,2/22/2021,2021,Seattle,United States,Internet software & services,"[""Madrona Venture Group"",""Shasta Ventures"",""Salesforce Ventures""]",
"3/9/2023, 1:51:52 AM",GoStudent,https://www.cbinsights.com/company/gostudent,3.5,6/22/2021,2021,Vienna,Austria,Edtech,"[""DN Capital"",""Left Lane Capital"",""Coatue Management""]",
"3/9/2023, 1:51:52 AM",Celsius Network,https://www.cbinsights.com/company/celsius-network,3.5,10/12/2021,2021,Hoboken,United States,Fintech,"[""WestCap Group"",""Caisse de depot et placement du Quebec""]",
"3/9/2023, 1:51:51 AM",Commure,https://www.cbinsights.com/company/commure,3.5,9/16/2021,2021,San Francisco,United States,Internet software & services,"[""General Catalyst"",""HCA Healthcare""]",
"3/9/2023, 1:51:51 AM",Rec Room,https://www.cbinsights.com/company/against-gravity-corp,3.5,3/23/2021,2021,Seattle,United States,Internet software & services,"[""First Round Capital"",""Sequoia Capital"",""Index Ventures""]",
"3/9/2023, 1:51:51 AM",SpotOn,https://www.cbinsights.com/company/spoton,3.6,5/26/2021,2021,San Francisco,United States,Fintech,"[""Dragoneer Investment Group"",""DST Global"",""Franklin Templeton""]",
"3/9/2023, 1:51:50 AM",Relativity,https://www.cbinsights.com/company/kcura-corporation,3.6,3/18/2021,2021,Chicago,United States,Internet software & services,"[""Silver Lake"",""ICONIQ Capital""]",
"3/9/2023, 1:51:50 AM",Whatnot,https://www.cbinsights.com/company/whatnot,3.7,9/16/2021,2021,Marina del Rey,United States,E-commerce & direct-to-consumer,"[""Y Combinator"",""Andreessen Horowitz"",""Wonder Ventures""]",
"3/9/2023, 1:51:50 AM",Harness,https://www.cbinsights.com/company/harness,3.7,1/14/2021,2021,San Francisco,United States,Artificial intelligence,"[""Menlo Ventures"",""Alkeon Capital Management"",""Citi Ventures""]",
"3/9/2023, 1:51:49 AM",Abogen,https://www.cbinsights.com/company/abon,3.7,11/29/2021,2021,Suzhou,China,Health,"[""Hillhouse Capital Management"",""SoftBank Group"",""Qiming Venture Partners""]",
"3/9/2023, 1:51:49 AM",Papaya Global,https://www.cbinsights.com/company/papaya-global,3.7,3/4/2021,2021,New York,United States,Internet software & services,"[""Bessemer Venture Partners"",""Insight Partners"",""New Era Ventures""]",
"3/9/2023, 1:51:49 AM",Redwood Materials,https://www.cbinsights.com/company/redwood-materials,3.7,7/28/2021,2021,Carson City,United States,Other,"[""Breakthrough Energy Ventures"",""Capricorn Investment Group"",""Valor Equity Partners""]",
"3/9/2023, 1:51:49 AM",Noom,https://www.cbinsights.com/company/noom,3.7,5/24/2021,2021,New York,United States,Health,"[""Qualcomm Ventures"",""Samsung Ventures"",""Silver Lake""]",
"3/9/2023, 1:51:48 AM",Dutchie,https://www.cbinsights.com/company/dutchie,3.75,3/16/2021,2021,Bend,United States,E-commerce & direct-to-consumer,"[""Casa Verde Capital"",""Gron Ventures"",""Thrity Five Ventures""]",
"3/9/2023, 1:51:48 AM",Articulate,https://www.cbinsights.com/company/articulate,3.75,7/1/2021,2021,New York,United States,Edtech,"[""Blackstone"",""ICONIQ Growth"",""General Atlantic""]",
"3/9/2023, 1:51:46 AM",Digit Insurance,https://www.cbinsights.com/company/digit-insurance,4,1/15/2021,2021,Bengaluru,India,Fintech,"[""Fairfax Financial Holdings"",""A91 Partners"",""TVS Capital""]",
"3/9/2023, 1:51:46 AM",Webflow,https://www.cbinsights.com/company/webflow,4,1/13/2021,2021,San Francisco,United States,Internet software & services,"[""Accel"",""Silversmith Capital Partners"",""capitalG""]",
"3/9/2023, 1:51:46 AM",Aurora Solar,https://www.cbinsights.com/company/aurora-solar,4,5/24/2021,2021,San Francisco,United States,Internet software & services,"[""Fifth Wall Ventures"",""Energize Ventures"",""\tICONIQ Capital""]",
"3/9/2023, 1:51:45 AM",Vuori,https://www.cbinsights.com/company/airwallex,4,10/13/2021,2021,Carlsbad,United States,E-commerce & direct-to-consumer,"[""SoftBank Group"",""Norwest Venture Partners""]",
"3/9/2023, 1:51:45 AM",Melio,https://www.cbinsights.com/company/melio,4,1/25/2021,2021,New York,United States,Fintech,"[""Accel"",""Aleph"",""American Express Ventures""]",
"3/9/2023, 1:51:45 AM",BrowserStack,https://www.cbinsights.com/company/browserstack,4,6/16/2021,2021,Dublin,Ireland,Internet software & services,"[""Accel"",""Insight Partners"",""Bond Capital""]",
"3/9/2023, 1:51:45 AM",Clubhouse,https://www.cbinsights.com/company/clubhouse,4,1/24/2021,2021,San Francisco,United States,Mobile & telecommunications,"[""Andreessen Horowitz"",""TQ Ventures""]",
"3/9/2023, 1:51:44 AM",Zapier,https://www.cbinsights.com/company/zapier,4,1/14/2021,2021,Sunnyvale,United States,Internet software & services,"[""Sequoia Capital"",""Bessemer Venture Partners"",""Threshold Ventures""]",
"3/9/2023, 1:51:44 AM",PointClickCare,https://www.cbinsights.com/company/pointclickcare,4,1/7/2021,2021,Mississauga,Canada,Internet software & services,"[""Dragoneer Investment Group"",""Hellman & Friedman"",""JMI Equity""]",
"3/9/2023, 1:51:43 AM",Weee!,https://www.cbinsights.com/company/weee,4.1,3/16/2021,2021,Fremont,United States,"Supply chain, logistics, & delivery","[""Goodwater Capital"",""iFly"",""XVC Venture Capital""]",
"3/9/2023, 1:51:43 AM",BitPanda,https://www.cbinsights.com/company/bitpanda,4.11,3/16/2021,2021,Vienna,Austria,Fintech,"[""Speedinvest"",""Valar Ventures"",""Uniqa Ventures""]",
"3/9/2023, 1:51:43 AM",SSENSE,https://www.cbinsights.com/company/ssense,4.15,6/8/2021,2021,Montreal,Canada,E-commerce & direct-to-consumer,"[""Sequoia Capital""]",
"3/9/2023, 1:51:42 AM",dbt Labs,https://www.cbinsights.com/company/fishtown-analytics,4.2,6/30/2021,2021,Philadelphia,United States,Data management & analytics,"[""Andreessen Horowitz"",""Amplify Partners"",""Sequoia Capital""]",
"3/9/2023, 1:51:40 AM",Socure,https://www.cbinsights.com/company/socure,4.5,3/16/2021,2021,New York,United States,Cybersecurity,"[""Two Sigma Ventures"",""Flint Capital"",""Commerce Ventures""]",
"3/9/2023, 1:51:40 AM",Lendable,https://www.cbinsights.com/company/feather-media,4.58,3/31/2021,2021,London,United Kingdom,Fintech,"[""Ontario Teachers' Pension Plan"",""Goldman Sachs""]",
"3/9/2023, 1:51:40 AM",Color,https://www.cbinsights.com/company/color-genomics,4.6,1/4/2021,2021,Burlingame,United States,Health,"[""General Catalyst"",""Viking Global Investors"",""T. Rowe Price""]",
"3/9/2023, 1:51:39 AM",Pleo,https://www.cbinsights.com/company/pleo,4.7,7/6/2021,2021,Copenhagen,Denmark,Fintech,"[""Creandum"",""Founders"",""Kinnevik""]",
"3/9/2023, 1:51:39 AM",BetterUp,https://www.cbinsights.com/company/betterup,4.7,2/25/2021,2021,San Francisco,United States,Internet software & services,"[""Threshold Ventures"",""Lightspeed Venture Partners"",""Crosslink Capital""]",
"3/9/2023, 1:51:39 AM",Chipone,https://www.cbinsights.com/company/chipone,4.73,12/16/2021,2021,Beijing,China,Hardware,"[""China Grand Prosperity Investment"",""Silk Road Huacheng"",""Oriza Equity Investment""]",
"3/9/2023, 1:51:39 AM",Reify Health,https://www.cbinsights.com/company/reify-health,4.8,8/10/2021,2021,Boston,United States,Health,"[""Sierra Ventures"",""Battery Ventures"",""Asset Management Ventures""]",
"3/9/2023, 1:51:38 AM",Cerebral,https://www.cbinsights.com/company/cerebral,4.8,6/10/2021,2021,San Francisco,United States,Health,"[""Oak HC/FT Partners"",""Artis Ventures"",""WestCap Group""]",
"3/9/2023, 1:51:38 AM",Meesho,https://www.cbinsights.com/company/meesho,4.9,4/5/2021,2021,Bengaluru,India,Internet software & services,"[""Venture Highway"",""Sequoia Capital India"",""Prosus Ventures""]",
"3/9/2023, 1:51:38 AM",Grafana Labs,https://www.cbinsights.com/company/grafana-labs,4.93,3/25/2021,2021,New York,United States,Internet software & services,"[""Lightspeed Venture Partners"",""Lead Edge Capital"",""Coatue Management""]",
"3/9/2023, 1:51:38 AM",Coalition,https://www.cbinsights.com/company/coalition,5,3/17/2021,2021,San Francisco,United States,Cybersecurity,"[""Two Sigma Ventures"",""Flint Capital"",""Commerce Ventures""]",
"3/9/2023, 1:51:38 AM",ShareChat,https://www.cbinsights.com/company/sharechat,5,4/8/2021,2021,Bengaluru,India,Internet software & services,"[""India Quotient"",""Elevation Capital"",""Lightspeed Venture Partners""]",
"3/9/2023, 1:51:37 AM",Hopper,https://www.cbinsights.com/company/hopper,5,3/24/2021,2021,Montreal,Canada,Travel,"[""Capital One Growth Ventures"",""Citi Ventures"",""OMERS Ventures""]",
"3/9/2023, 1:51:37 AM",Cockroach Labs,https://www.cbinsights.com/company/cockroach-labs,5,1/12/2021,2021,New York,United States,Data management & analytics,"[""Google Ventures"",""Benchmark"",""FirstMark Capital""]",
"3/9/2023, 1:51:37 AM",OfBusiness,https://www.cbinsights.com/company/ofbusiness,5,7/31/2021,2021,Gurgaon,India,E-commerce & direct-to-consumer,"[""Matrix Partners India"",""Falcon Edge Capital"",""SoftBank Group""]",
"3/9/2023, 1:51:36 AM",ZEPZ,https://www.cbinsights.com/company/worldremit,5,8/23/2021,2021,London,United Kingdom,Fintech,"[""Accel"",""Technology Crossover Ventures"",""LeapFrog Investments""]",
"3/9/2023, 1:51:36 AM",SambaNova Systems,https://www.cbinsights.com/company/sambanova-systems,5,4/13/2021,2021,Palo Alto,United States,Data management & analytics,"[""Walden International"",""Google Ventures"",""Intel Capital""]",
"3/9/2023, 1:51:35 AM",Mambu,https://www.cbinsights.com/company/mambu,5.5,1/6/2021,2021,Amsterdam,Netherlands,Fintech,"[""Runa Capital"",""Acton Capital Partners"",""Point Nine Capital""]",
"3/9/2023, 1:51:35 AM",Flink,https://www.cbinsights.com/company/flink-2,5,12/1/2021,2021,Berlin,Germany,E-commerce & direct-to-consumer,"[""Mubadala Capital"",""Bond"",""Prosus Ventures""]",
"3/9/2023, 1:51:34 AM",Trade Republic,https://www.cbinsights.com/company/trade-republic-bank,5.36,5/20/2021,2021,Berlin,Germany,Fintech,"[""Founders Fund. Accel"",""Creandum""]",
"3/9/2023, 1:51:34 AM",ContentSquare,https://www.cbinsights.com/company/contentsquare,5.6,5/25/2021,2021,Paris,France,Internet software & services,"[""Highland Europe"",""Eurazeo"",""Canaan Partners""]",
"3/9/2023, 1:51:33 AM",Back Market,https://www.cbinsights.com/company/back-market,5.7,5/18/2021,2021,Paris,France,E-commerce & direct-to-consumer,"[""Aglae Ventures"",""Eurazeo"",""Daphni""]",
"3/9/2023, 1:51:33 AM",Workato,https://www.cbinsights.com/company/workato,5.7,1/12/2021,2021,Mountain View,United States,Internet software & services,"[""Battery Ventures"",""Storm Ventures"",""Redpoint Ventures""]",
"3/9/2023, 1:51:32 AM",6Sense,https://www.cbinsights.com/company/6sense-insights,5.2,3/30/2021,2021,San Francisco,United States,Artificial intelligence,"[""Venrock"",""Battery Ventures"",""Insight Partners""]",
"3/9/2023, 1:51:32 AM",iCapital Network,https://www.cbinsights.com/company/icapital-network,6,7/27/2021,2021,New York,United States,Fintech,"[""BlackRock"",""Blackstone"",""UBS""]",
"3/9/2023, 1:51:31 AM",Benchling,https://www.cbinsights.com/company/benchling,6.1,4/14/2021,2021,San Francisco,United States,Internet software & services,"[""Thrive Capital"",""Benchmark"",""MenloVentures""]",
"3/9/2023, 1:51:31 AM",Black Unicorn Factory,https://www.cbinsights.com/company/black-unicorn-factory,6.1,5/20/2021,2021,Los Angeles,United States,Other,"[""Barter Ventures""]",
"3/9/2023, 1:51:31 AM",Hinge Health,https://www.cbinsights.com/company/hinge-health,6.2,1/6/2021,2021,San Francisco,United States,Health,"[""Atomico"",""Insight Partners"",""Coatue Management""]",
"3/9/2023, 1:51:31 AM",CRED,https://www.cbinsights.com/company/cred,6.4,4/6/2021,2021,Bengaluru,India,Fintech,"[""Tiger Global Management"",""DST Global"",""Sequoia Capital India""]",
"3/9/2023, 1:51:30 AM",1Password,https://www.cbinsights.com/company/agilebits-inc,6.8,7/8/2021,2021,Toronto,Canada,Cybersecurity,"[""Slack Fund"",""Accel"",""Skip Capital""]",
"3/9/2023, 1:51:29 AM",ConsenSys,https://www.cbinsights.com/company/consensys,7,11/17/2021,2021,New York,United States,Fintech,"[""Third Point"",""Electric Capital"",""Coinbase Ventures""]",
"3/9/2023, 1:51:29 AM",Gemini,https://www.cbinsights.com/company/gemini-exchange,7.1,11/19/2021,2021,New York,United States,Fintech,"[""Morgan Creek Digital"",""Marcy Venture Partners"",""10T Fund""]",
"3/9/2023, 1:51:27 AM",Dapper Labs,https://www.cbinsights.com/company/cryptokitties,7.6,3/30/2021,2021,Vancouver,Canada,Internet software & services,"[""Union Square Ventures"",""Venrock"",""Andreessen Horowitz""]",
"3/9/2023, 1:51:27 AM",Caris,https://www.cbinsights.com/company/caris-diagnostics,7.83,5/12/2021,2021,Irving,United States,Health,"[""Sixth Street Partners"",""OrbiMed Advisors"",""Highland Capital Management""]",
"3/9/2023, 1:51:27 AM",FalconX,https://www.cbinsights.com/company/falconx,8,8/10/2021,2021,San Mateo,United States,Fintech,"[""Tiger Global Management"",""American Express Ventures"",""B Capital Group""]",
"3/9/2023, 1:51:27 AM",Fireblocks,https://www.cbinsights.com/company/fireblocks,8,7/27/2021,2021,New York,United States,Fintech,"[""Tenaya Capital"",""Coatue Management"",""Stripes Group""]",
